41,onliner,354623,2018-10-17T10:50:54+0300,0,100.0,https://r.onliner.by/ak/apartments/354623,https://content.onliner.by/apartment_rentals/1608827/600x400/7ddd1410152fee5914dcc1b7fc31285a.jpeg,"Минск, проспект Независимости, 60",53.918785,27.59152
42,onliner,354643,2018-10-17T11:29:58+0300,1,180.0,https://r.onliner.by/ak/apartments/354643,https://content.onliner.by/apartment_rentals/455393/600x400/1486f9bcf9fa5dc16e561b2ed4db5bf3.jpeg,"Минск, улица Голодеда, 5 к4",53.839935,27.64732
43,onliner,354656,2018-10-17T11:57:11+0300,1,150.0,https://r.onliner.by/ak/apartments/354656,https://content.onliner.by/apartment_rentals/2580649/600x400/04f25f159dbc7786da83cd96199980f3.jpeg,"Минск, Логойский тракт, 28 к1",53.9515,27.61832
44,onliner,354660,2018-10-17T12:08:25+0300,1,140.0,https://r.onliner.by/ak/apartments/354660,https://content.onliner.by/apartment_rentals/541030/600x400/134c42bfe6eff2aa084dca7c9329573c.jpeg,"Минск, улица Айвазовского, 17",53.866226,27.624619
45,onliner,241306,2017-06-30T09:32:07+0300,1,200.0,https://r.onliner.by/ak/apartments/241306,https://content.onliner.by/apartment_rentals/1631153/600x400/06dbb1d7a9ee016f5a26c59a90174f5b.jpeg,"Минск, проспект Любимова, 42 к1",53.864471,27.456789
46,onliner,354697,2018-10-17T14:18:31+0300,1,200.0,https://r.onliner.by/ak/apartments/354697,https://content.onliner.by/apartment_rentals/2580780/600x400/f82d9c65c93ec81b043803c8a1a07985.jpeg,Минск,53.901749,27.462898
47,onliner,354700,2018-10-17T14:32:22+0300,1,160.0,https://r.onliner.by/ak/apartments/354700,https://content.onliner.by/apartment_rentals/2580699/600x400/969ceb6acf4746d539fe6b68b9e6a61c.jpeg,"Минск, Логойский тракт, 28 к1",53.9515,27.61832
48,onliner,354702,2018-10-17T14:54:22+0300,1,200.0,https://r.onliner.by/ak/apartments/354702,https://content.onliner.by/apartment_rentals/1701561/600x400/99db7fbb9064c8f604e7b8017ca31b95.jpeg,Минск,53.901749,27.462898
49,onliner,354716,2018-10-17T15:20:14+0300,1,160.0,https://r.onliner.by/ak/apartments/354716,https://content.onliner.by/apartment_rentals/2580832/600x400/348a89e1906bcb5d5c5a181c7f2c6615.jpeg,"Минск, Логойский тракт, 28 к1",53.9515,27.61832
50,onliner,354720,2018-10-17T15:45:18+0300,0,160.0,https://r.onliner.by/ak/apartments/354720,https://content.onliner.by/apartment_rentals/1775932/600x400/3e7b4cb1a9b940e4e3f63f8508f18636.jpeg,"Минск, улица Якубова, 24",53.8535,27.600676
51,onliner,354732,2018-10-17T16:23:32+0300,0,200.0,https://r.onliner.by/ak/apartments/354732,https://content.onliner.by/apartment_rentals/2130920/600x400/98eb66e3e41ef6e4a4da088b32947dce.jpeg,"Минск, улица Якубова, 80",53.86594,27.586193
52,onliner,354772,2018-10-17T18:05:51+0300,1,250.0,https://r.onliner.by/ak/apartments/354772,https://content.onliner.by/apartment_rentals/1972015/600x400/fa056ca0f38cceb8d16fcbc6bd93c17c.jpeg,"Минск, улица Притыцкого",53.910381,27.505302
53,onliner,354791,2018-10-17T19:16:56+0300,1,110.0,https://r.onliner.by/ak/apartments/354791,https://content.onliner.by/apartment_rentals/2580913/600x400/aaad50927a1828e5bb59924b8b6a9b8e.jpeg,"Минск, улица Калиновского, 107",53.944698,27.641949
54,onliner,336188,2018-08-08T20:22:22+0300,1,150.0,https://r.onliner.by/ak/apartments/336188,https://content.onliner.by/apartment_rentals/2234809/600x400/e1829115ad8db0d9fd3298f46cbba70f.jpeg,"Минск, улица Олега Кошевого, 21",53.88343,27.604544
55,onliner,60372,2015-09-06T17:53:42+0300,1,220.0,https://r.onliner.by/ak/apartments/60372,https://content.onliner.by/apartment_rentals/329017/600x400/c2410a89f8c6edacd66406589d90b3ba.jpeg,"Минск, улица Максима Горецкого, 53",53.887798,27.443022
56,onliner,354806,2018-10-17T19:59:37+0300,1,250.0,https://r.onliner.by/ak/apartments/354806,https://content.onliner.by/apartment_rentals/263245/600x400/766c3838af41474f0ac356e226a2622e.jpeg,"Минск, улица Рафиева, 93 к1",53.858479,27.440424
57,onliner,354817,2018-10-17T21:21:40+0300,1,220.0,https://r.onliner.by/ak/apartments/354817,https://content.onliner.by/apartment_rentals/2581096/600x400/ea849f7c312f1c425ad5d52b868b91dd.jpeg,"Минск, Ложинская улица",53.946033,27.688213
58,onliner,354821,2018-10-17T22:16:33+0300,1,250.0,https://r.onliner.by/ak/apartments/354821,https://content.onliner.by/apartment_rentals/2574938/600x400/acefe7ef4527e21841f728ccf0308de0.jpeg,"Минск, Логойский тракт, 30 к3",53.951199,27.620991
59,onliner,354823,2018-10-17T23:28:40+0300,1,200.0,https://r.onliner.by/ak/apartments/354823,https://content.onliner.by/apartment_rentals/2581136/600x400/0fba4aadf1faca8a5d734b1d056d350c.jpeg,,53.90353,27.556114
60,onliner,354838,2018-10-18T03:07:03+0300,1,220.0,https://r.onliner.by/ak/apartments/354838,https://content.onliner.by/apartment_rentals/2581118/600x400/e64f963a1391892c6a1660d409174920.jpeg,"Минск, улица Калиновского, 31",53.949707,27.624241
61,onliner,354842,2018-10-18T09:50:13+0300,1,250.0,https://r.onliner.by/ak/apartments/354842,https://content.onliner.by/apartment_rentals/482452/600x400/a2b95b5a6ae4fdb29751880f0de87eca.jpeg,"Минск, улица Связистов, 11",53.914326,27.676786
62,onliner,233374,2017-06-02T09:43:19+0300,1,230.0,https://r.onliner.by/ak/apartments/233374,https://content.onliner.by/apartment_rentals/2229629/600x400/e98a655c88b79b2daf7b3204d3005626.jpeg,"Минск, улица Сергея Есенина, 6 к1",53.849594,27.466879
63,onliner,354850,2018-10-18T11:25:37+0300,1,220.0,https://r.onliner.by/ak/apartments/354850,https://content.onliner.by/apartment_rentals/2581136/600x400/0fba4aadf1faca8a5d734b1d056d350c.jpeg,"Минск, улица Ленина",53.899685,27.560234
